Epoch,AUC
1,0.5248385070801708
2,0.5573441855808725
3,0.6444153371122376
4,0.644848894085722
5,0.7085255190985233
6,0.6937598165234484
7,0.6968110593999833
8,0.7207217789107684
9,0.7195213213163856
10,0.7069139750643644
