Epoch,Accuracy
1,0.3383004430124849
2,0.3407168747482884
3,0.342327829238824
4,0.34353604510672575
5,0.3495771244462344
6,0.3568264196536448
7,0.37535239629480466
8,0.39428111155859846
9,0.41522351993556184
10,0.4309303262182843
11,0.44703987112364074
12,0.4587192911800242
13,0.4671768022553363
14,0.47362062021747886
15,0.4816753926701571
16,0.4877164720096657
17,0.49295207410390657
18,0.4973821989528796
19,0.5026178010471204
20,0.509061619009263
21,0.5118807893677003
22,0.5159081755940395
23,0.5195328231977446
24,0.522754732178816
25,0.5247684252919855
26,0.5255739025372533
27,0.5300040273862263
28,0.5308095046314941
29,0.5344341522351993
30,0.5372533225936368
