Epoch,Accuracy
1,0.49726348709929635
2,0.4980453479280688
3,0.509773260359656
4,0.506645817044566
5,0.5136825645035183
6,0.5160281469898358
7,0.5129007036747459
8,0.5129007036747459
9,0.5121188428459734
10,0.5160281469898358
11,0.5199374511336982
12,0.5230648944487881
13,0.5191555903049258
14,0.5238467552775606
15,0.5207193119624707
16,0.5215011727912432
17,0.524628616106333
18,0.5269741985926505
19,0.5254104769351056
20,0.5261923377638781
21,0.5261923377638781
22,0.5269741985926505
23,0.5301016419077405
24,0.5332290852228303
25,0.5340109460516028
26,0.5347928068803753
27,0.5308835027365129
28,0.5347928068803753
29,0.5355746677091477
30,0.5355746677091477
