Epoch,Accuracy
1,0.2098268223922674
2,0.21788159484494563
3,0.22633910592025774
4,0.23801852597664117
5,0.24446234393878372
6,0.2545308095046315
7,0.26540475231574706
8,0.27547321788159485
9,0.2815142972211035
10,0.29480467176802255
11,0.31292790978654855
12,0.3306484091824406
13,0.34836890857833264
14,0.36407571486105517
15,0.3834071687474829
16,0.3983084977849376
17,0.4176399516713653
18,0.42529198550140956
19,0.4333467579540878
20,0.4397905759162304
21,0.45348368908578335
22,0.4635521546516311
23,0.47482883608538057
24,0.48570277889649616
25,0.490938380990737
26,0.49697946033024565
27,0.5022150624244865
28,0.5050342327829239
29,0.5138944824808699
30,0.5171163914619412
