Epoch,Loss
1,1.0837007416142814
2,1.043205380672771
3,1.1355634092632172
4,1.1057051776255173
5,1.1453039260279676
6,1.0685648075577987
7,1.1002541530682204
8,1.0969796594555625
9,1.1176141393287187
10,1.083074988332738
11,1.1617764976455236
12,1.089933113906419
13,1.099846787383726
14,1.100461448981857
15,1.0738126552132912
16,1.0672176450933675
17,1.100981664899926
18,1.0518108773641608
19,1.0608476461890715
20,1.0819784754696444
21,1.038023872940311
22,1.0768852568492935
23,1.069915803080895
24,1.0555098961348455
25,1.0602724756273654
26,1.0511923531613563
27,1.0532370351831646
28,1.0443571652165609
29,1.06856795481353
30,1.0267752834928512
