Epoch,Loss
1,2.192890558231275
2,2.1445161396584296
3,2.101044772279104
4,2.0643893426049393
5,2.033452144227967
6,2.0084249004451586
7,1.9845776373563253
8,1.9615983574130196
9,1.9406287411840701
10,1.9219684793831022
11,1.9069589853190723
12,1.8907972821486463
13,1.8763317348397264
14,1.8632927430621857
15,1.8511679442333109
16,1.8399083876004874
17,1.82851007740391
18,1.8181697873400913
19,1.807805509083318
20,1.7988135672076497
21,1.7907167193969316
22,1.7824797569817226
23,1.7744692965375768
24,1.766881871549919
25,1.7592001497097376
26,1.7516656380433302
27,1.7450818655906644
28,1.7377785030411848
29,1.7323052443855
30,1.7249700965009482
