Epoch,AUC
1,0.4985561652595664
2,0.5167211276668203
3,0.5299672406491812
4,0.542810096887179
5,0.553442023176675
6,0.5629693479765615
7,0.5718529355096351
8,0.5805318946136941
9,0.5879105739168142
10,0.595062799013693
11,0.6011938977349347
12,0.6072266336353741
13,0.611883600946473
14,0.617073496914047
15,0.6219466796118156
16,0.6266243321271896
17,0.631232628947487
18,0.634925868119518
19,0.6397480137707569
20,0.6435131733311404
21,0.6472022982268841
22,0.6510080539324296
23,0.654459647251915
24,0.6576672778839445
25,0.6608823558696446
26,0.6637517170292717
27,0.6664520592143093
28,0.6693427880941142
29,0.6720126748620945
30,0.674611539509701
