Epoch,Accuracy
1,0.508209538702111
2,0.5003909304143862
3,0.5269741985926505
4,0.5191555903049258
5,0.5129007036747459
6,0.5058639562157936
7,0.5293197810789679
8,0.5238467552775606
9,0.5183737294761532
10,0.5121188428459734
11,0.524628616106333
12,0.5363565285379203
13,0.527756059421423
14,0.5308835027365129
15,0.5199374511336982
16,0.5199374511336982
17,0.5215011727912432
18,0.5293197810789679
19,0.5199374511336982
20,0.5285379202501954
21,0.5293197810789679
22,0.5261923377638781
23,0.5324472243940579
24,0.5301016419077405
25,0.5363565285379203
26,0.5340109460516028
27,0.5387021110242377
28,0.527756059421423
29,0.5285379202501954
30,0.524628616106333
