Epoch,AUC
1,0.5458256730808086
2,0.5877287673658448
3,0.6124978830892585
4,0.6259392459350301
5,0.6351446262870009
6,0.6410951802660375
7,0.6480277291599514
8,0.6537857502283455
9,0.6589161467667729
10,0.6628700544518248
11,0.6681810005515716
12,0.672637273512867
13,0.676366498558531
14,0.6806817278435409
15,0.6832528910120598
16,0.6868010721346582
17,0.6898192562531809
18,0.6929069301696198
19,0.6958413238769019
20,0.7001791229589794
21,0.7022870239413617
22,0.7047577879671049
23,0.7072239835359627
24,0.7101680750790957
25,0.7130882581307405
26,0.7159814884543472
27,0.718213658555685
28,0.7203218846884665
29,0.7224478600048869
30,0.7236433853419442
