Epoch,Accuracy
1,0.5160281469898358
2,0.5191555903049258
3,0.5324472243940579
4,0.5433932759968726
5,0.5535574667709148
6,0.5574667709147771
7,0.5574667709147771
8,0.5527756059421423
9,0.565285379202502
10,0.5574667709147771
11,0.5684128225175918
12,0.5715402658326818
13,0.5762314308053167
14,0.5699765441751369
15,0.5746677091477717
16,0.5824863174354965
17,0.5731039874902267
18,0.5832681782642689
19,0.5809225957779516
20,0.5715402658326818
21,0.5793588741204065
22,0.584831899921814
23,0.5856137607505864
24,0.5918686473807663
25,0.5918686473807663
26,0.5785770132916341
27,0.5973416731821736
28,0.5910867865519938
29,0.5942142298670836
30,0.5926505082095387
