Epoch,Accuracy
1,0.5027365129007036
2,0.524628616106333
3,0.5215011727912432
4,0.5324472243940579
5,0.5285379202501954
6,0.5402658326817826
7,0.544175136825645
8,0.5433932759968726
9,0.5347928068803753
10,0.5488663017982799
11,0.5332290852228303
12,0.5488663017982799
13,0.5496481626270524
14,0.5488663017982799
15,0.5527756059421423
16,0.5504300234558248
17,0.5433932759968726
18,0.5535574667709148
19,0.5527756059421423
20,0.5551211884284597
21,0.5613760750586395
22,0.5574667709147771
23,0.5496481626270524
24,0.5574667709147771
25,0.5590304925723222
26,0.5676309616888194
27,0.5691946833463644
28,0.5684128225175918
29,0.5723221266614542
30,0.5746677091477717
