Epoch,Accuracy
1,0.4988272087568413
2,0.5011727912431587
3,0.5027365129007036
4,0.5035183737294762
5,0.5089913995308835
6,0.5105551211884285
7,0.5121188428459734
8,0.5144644253322909
9,0.5136825645035183
10,0.5191555903049258
11,0.5191555903049258
12,0.5175918686473807
13,0.5168100078186083
14,0.5199374511336982
15,0.5207193119624707
16,0.5207193119624707
17,0.5222830336200156
18,0.5215011727912432
19,0.5285379202501954
20,0.5238467552775606
21,0.5301016419077405
22,0.5238467552775606
23,0.527756059421423
24,0.5269741985926505
25,0.5261923377638781
26,0.5316653635652854
27,0.5308835027365129
28,0.5308835027365129
29,0.5316653635652854
30,0.5308835027365129
