Epoch,Loss
1,1.1094229802943656
2,1.0902405489786609
3,1.0550366981221513
4,1.0585756345686268
5,1.0664121350615727
6,1.0814579504369477
7,1.0886606584777117
8,1.123146090869143
9,1.1154345532149612
10,1.11936225408311
11,1.114000997196612
12,1.0960838257381
13,1.1257403608967869
14,1.1214505143236424
15,1.1431103056534089
16,1.148489099354181
17,1.1391393690951828
18,1.160824467093801
19,1.1646309824452166
20,1.164107879872803
21,1.17189385529325
22,1.1400475467994309
23,1.1300185562298575
24,1.1398767523228703
25,1.1531133674102616
26,1.1633300475537358
27,1.1399871971664994
28,1.160416340809301
29,1.1411636081685117
30,1.165573762393352
