Epoch,AUC
1,0.5426145523098456
2,0.5873936166804948
3,0.609386764389956
4,0.6214781059488795
5,0.6323423469000267
6,0.6365424751393334
7,0.6456415990489264
8,0.6518130850934147
9,0.6562647543351062
10,0.6573787860388218
11,0.6629578368084423
12,0.6672990970988502
13,0.6701897226275675
14,0.6756767206689922
15,0.6768641059034373
16,0.6815306121900182
17,0.684562207016125
18,0.6868794836107858
19,0.6888305126364044
20,0.6947256716904349
21,0.6962851966772199
22,0.6987630197681075
23,0.7005204776365279
24,0.7041978795930798
25,0.7070246852260997
26,0.7108235099425215
27,0.712988051186769
28,0.7152528953486761
29,0.7179602061623762
30,0.7176607396735059
