Epoch,Loss
1,1.0807289528231587
2,1.0774973377387351
3,1.0392794734896673
4,1.0549484235034314
5,1.0732965513166737
6,1.0958097180507442
7,1.1047427204085851
8,1.144823839088452
9,1.1337953592483843
10,1.1289696033528487
11,1.1284019809108492
12,1.1064153910149253
13,1.1306770984971775
14,1.1307815345028958
15,1.1520942842895114
16,1.154829387649882
17,1.1362628586782526
18,1.1659472108912523
19,1.1714756848571635
20,1.1620553236533366
21,1.1702825393967557
22,1.1302220263082223
23,1.123194497157299
24,1.130177295422349
25,1.1477453417382826
26,1.1555884468825746
27,1.1372275894931558
28,1.1518031149473482
29,1.1272719933056476
30,1.153060115017492
