Epoch,AUC
1,0.5225034526463914
2,0.5311538688698586
3,0.5372963378539186
4,0.5433870920172775
5,0.5487402956467224
6,0.5535136251686942
7,0.5590113818698506
8,0.5643146503330558
9,0.5687688885125647
10,0.5736005595389746
11,0.5771656964237187
12,0.5806189399511641
13,0.583833865739181
14,0.5862005349604605
15,0.5889773051310143
16,0.5914058844190733
17,0.5938592040859347
18,0.5972153219170462
19,0.6004269273687957
20,0.6026775561772916
21,0.604912597581535
22,0.6070335350807448
23,0.6097865594214139
24,0.6120379865323113
25,0.6138684750655794
26,0.6155050482692538
27,0.6172343716196641
28,0.6194710747203945
29,0.6214390165949342
30,0.6240957737137596
