Epoch,Accuracy
1,0.4988272087568413
2,0.5043002345582487
3,0.5183737294761532
4,0.5215011727912432
5,0.5175918686473807
6,0.5168100078186083
7,0.5269741985926505
8,0.5191555903049258
9,0.5285379202501954
10,0.5355746677091477
11,0.5379202501954652
12,0.5394839718530101
13,0.5363565285379203
14,0.5379202501954652
15,0.5355746677091477
16,0.5379202501954652
17,0.5465207193119624
18,0.5394839718530101
19,0.5371383893666928
20,0.5418295543393276
21,0.5371383893666928
22,0.5480844409695075
23,0.5449569976544175
24,0.5496481626270524
25,0.5426114151681001
26,0.5410476935105551
27,0.5418295543393276
28,0.5449569976544175
29,0.5543393275996873
30,0.5449569976544175
