Epoch,Loss
1,1.0930960586613467
2,1.082388972098982
3,1.0538147098855921
4,1.055581648243508
5,1.0607181299096258
6,1.0739049656117121
7,1.0779104023076669
8,1.1090570532595208
9,1.1023431438501223
10,1.1090394356364472
11,1.103693317770492
12,1.0893259382136078
13,1.1159926442264858
14,1.1107419935216
15,1.1307091438928742
16,1.1375478113694895
17,1.1329287360476925
18,1.1484164481427728
19,1.1529107183287906
20,1.1556805356393296
21,1.163202504612115
22,1.1375277659406506
23,1.126655174149863
24,1.1360679844844332
25,1.147996428145199
26,1.1593945800465844
27,1.1367046994283108
28,1.1573743459020769
29,1.1426542781124458
30,1.164499182921075
