Epoch,Loss
1,1.6011118934464657
2,1.4168153402548953
3,1.373100141772233
4,1.3257163697512362
5,1.3472420066487054
6,1.336053108549675
7,1.3530915468583125
8,1.3881158032726484
9,1.3297041001408223
10,1.3433489405335892
11,1.3397422970613548
12,1.327443077350114
13,1.3340952949470155
14,1.326012600466843
15,1.3376552316626857
16,1.3216666301027498
17,1.330597258723171
18,1.3323779528149664
19,1.3456170717123004
20,1.3247061288505613
21,1.315439360664105
22,1.3122858208751562
23,1.325458560314478
24,1.324055685038726
25,1.3005003080798214
26,1.3216871776457904
27,1.3183046643214509
28,1.3208395782805622
29,1.3373274654330047
30,1.3677138108857638
