Epoch,Accuracy
1,0.5019546520719312
2,0.5301016419077405
3,0.5089913995308835
4,0.5316653635652854
5,0.5191555903049258
6,0.5426114151681001
7,0.527756059421423
8,0.5340109460516028
9,0.5363565285379203
10,0.5426114151681001
11,0.5332290852228303
12,0.5308835027365129
13,0.5410476935105551
14,0.5402658326817826
15,0.5433932759968726
16,0.5355746677091477
17,0.5363565285379203
18,0.5363565285379203
19,0.5402658326817826
20,0.5418295543393276
21,0.5543393275996873
22,0.544175136825645
23,0.5426114151681001
24,0.5480844409695075
25,0.5426114151681001
26,0.5480844409695075
27,0.5551211884284597
28,0.562157935887412
29,0.5613760750586395
30,0.5613760750586395
