Epoch,Loss
1,1.1305018039864427
2,0.9915772470950708
3,1.1648563897824082
4,1.0466597741986738
5,1.148241737375416
6,1.0641967954348548
7,1.1320083865530328
8,1.107989996275555
9,1.1078047442007475
10,1.0826559744373347
11,1.1413210574493826
12,1.138038889703758
13,1.0563398472399708
14,1.0743940855675698
15,1.0936944837025873
16,1.0919598198850422
17,1.1096299480329368
18,1.1283897627509134
19,1.1283150949545258
20,1.1367423536257413
21,1.0756897296730292
22,1.0994769219218798
23,1.1254509527110979
24,1.1394916475518222
25,1.1648676878218542
26,1.1255261691125507
27,1.094075650466057
28,1.0916713737621262
29,1.069076407505629
30,1.0734777398832707
