Epoch,Accuracy
1,0.4988272087568413
2,0.5003909304143862
3,0.5003909304143862
4,0.5003909304143862
5,0.5003909304143862
6,0.5003909304143862
7,0.5003909304143862
8,0.5003909304143862
9,0.5003909304143862
10,0.5003909304143862
11,0.5003909304143862
12,0.5011727912431587
13,0.5019546520719312
14,0.5019546520719312
15,0.5011727912431587
16,0.5011727912431587
17,0.5011727912431587
18,0.5027365129007036
19,0.5043002345582487
20,0.5043002345582487
21,0.5035183737294762
22,0.5035183737294762
23,0.5035183737294762
24,0.5043002345582487
25,0.5035183737294762
26,0.5043002345582487
27,0.5035183737294762
28,0.5058639562157936
29,0.5058639562157936
30,0.5074276778733385
