Epoch,Accuracy
1,0.44341522351993556
2,0.5126862666129682
3,0.5428916633105115
4,0.5573902537253322
5,0.5690696737817157
6,0.5759162303664922
7,0.5823600483286347
8,0.5859846959323399
9,0.5847764800644382
10,0.5928312525171164
11,0.5960531614981877
12,0.5972613773660894
13,0.6008860249697946
14,0.6000805477245268
15,0.6049134111961337
16,0.6020942408376964
17,0.6077325815545711
18,0.6024969794603302
19,0.608135320177205
20,0.6057188884414015
21,0.6049134111961337
22,0.6109544905356423
23,0.6121627064035441
24,0.6121627064035441
25,0.6061216270640355
26,0.6053161498187676
27,0.6057188884414015
28,0.6077325815545711
29,0.6061216270640355
30,0.6073298429319371
