Epoch,Accuracy
1,0.5690696737817157
2,0.6153846153846154
3,0.6270640354409988
4,0.6339105920257753
5,0.6230366492146597
6,0.6447845348368909
7,0.6419653644784535
8,0.6407571486105518
9,0.639951671365284
10,0.6500201369311317
11,0.6508256141763995
12,0.6415626258558196
13,0.6359242851389448
14,0.6379379782521144
15,0.6524365686669351
16,0.6564639548932742
17,0.6592831252517116
18,0.657672170761176
19,0.6516310914216673
20,0.644381796214257
21,0.6552557390253725
22,0.6528393072895691
23,0.6476037051953283
24,0.6411598872331856
25,0.6580749093838099
26,0.6524365686669351
27,0.653242045912203
28,0.6472009665726943
29,0.6484091824405961
30,0.6604913411196134
