Epoch,AUC
1,0.6443169234724522
2,0.6900686554032975
3,0.7049978142103296
4,0.7180931530109057
5,0.7195515720744825
6,0.7144009874835487
7,0.7190066570036651
8,0.7266722143058666
9,0.7298370541083002
10,0.7345061328579674
11,0.7413268128178472
12,0.7436086376365336
13,0.7450218480142393
14,0.7480110318503037
15,0.7454910015575634
16,0.748462247705928
17,0.747908776158926
18,0.7455097780734842
19,0.7484676102037753
20,0.7485924269130858
21,0.7517971906544579
22,0.7553027997314081
23,0.757521598990653
24,0.7569986033455941
25,0.7607988562955631
26,0.7606399208147002
27,0.7604735387110503
28,0.7613870066159021
29,0.764284431359177
30,0.7633470562370275
