Epoch,Loss
1,1.2801453032653904
2,1.217973143910877
3,1.170207204718064
4,1.135790583116175
5,1.1106440614591453
6,1.0902098179609165
7,1.0758761755650261
8,1.0631974960696986
9,1.0533220912442718
10,1.0453464993282255
11,1.0381587676651503
12,1.0328380013928924
13,1.0283386081899861
14,1.0249555944184758
15,1.020520821225373
16,1.0167003916612913
17,1.014935942065259
18,1.0126074164802903
19,1.010201390503532
20,1.0085955203930972
21,1.0073504066728258
22,1.005863340130255
23,1.0058758409811799
24,1.005364303014724
25,1.006562125505741
26,1.0067206634218755
27,1.0047544517770608
28,1.002834329668482
29,1.0018638614754456
30,1.0000020092217785
