Epoch,Loss
1,1.065360100218987
2,1.0266984310627356
3,1.1080930096922301
4,1.0847538999042257
5,1.1355590179061592
6,1.0567495710128354
7,1.0712851984040452
8,1.0680485646458135
9,1.0900122628163509
10,1.0673061738823242
