Epoch,Loss
1,141.91953432559967
2,135.46572041511536
3,137.1726440191269
4,139.42472064495087
5,140.47733008861542
6,140.36735045909882
7,138.68980038166046
8,136.82366251945496
9,133.8171820640564
10,131.7890875339508
11,129.9862903356552
12,128.8842145204544
13,127.46359467506409
14,126.39147812128067
15,125.14994525909424
16,124.38939321041107
17,123.23706209659576
18,122.82756131887436
19,122.16060239076614
20,121.24904602766037
21,120.82610058784485
22,120.29219061136246
23,119.58572542667389
24,119.08070361614227
25,118.53430676460266
26,118.51938855648041
27,118.10474199056625
28,117.48184382915497
29,117.29163300991058
30,117.4067069888115
