Epoch,Loss
1,1.6771009843098843
2,1.5968775512996431
3,1.548169492619008
4,1.5280149593691263
5,1.510308486100795
6,1.4818985248543397
7,1.4745499838565177
8,1.4710948208479742
9,1.4889314002775638
10,1.4489057842301496
11,1.4582912258884861
12,1.456683193441845
13,1.447820543522706
14,1.451931130391573
15,1.446565660026541
16,1.470212773214748
17,1.4443598235272805
18,1.4282587478586228
19,1.4246594756541595
20,1.4029860773059661
21,1.4072148290268125
22,1.3960898318359845
23,1.4079662556135506
24,1.4236915963962584
25,1.4213617083721952
26,1.4267191852574572
27,1.4064387267652751
28,1.3977933272065244
29,1.4301243849065675
30,1.4219427857723537
