Epoch,AUC
1,0.6827135433016529
2,0.7218008385621246
3,0.7459200870545977
4,0.7638946685855805
5,0.7752458725341954
6,0.783059434860975
7,0.7902836113823675
8,0.7983312750009544
9,0.8012323764867577
10,0.8077694928273389
11,0.806949228896412
12,0.8085147059590363
13,0.8100661447892523
14,0.8078568853153252
15,0.8080531427002247
16,0.8078969284161794
17,0.8126013148274384
18,0.8149191904182836
19,0.8215219403488303
20,0.8241832040486534
21,0.823598783359385
22,0.8251285094793946
23,0.8247610634742586
24,0.8274506596566742
25,0.8271793785928153
26,0.8260732745142436
27,0.8280192199949805
28,0.8334246004217143
29,0.8321026345288924
30,0.8346346168640462
