Epoch,Loss
1,1.2630411239225852
2,2.8176269312436526
3,3.0058066157290626
4,3.0941449579112144
5,2.9934889749406115
6,2.6927349685477946
7,2.503600452842367
8,2.4633937295747628
9,2.664454787759878
10,2.3681968572528405
11,2.573885284888502
12,2.8605667093704636
13,2.6084686200876455
14,2.800775727820732
15,2.947830403367082
16,2.7698954373024307
17,2.846298635093331
18,3.0654568899054433
19,2.55882270039992
20,2.920079099542321
21,2.2345462452687257
22,2.3110209510277917
23,2.6832811768946585
24,2.2448875398795245
25,2.595667969812643
26,2.3381262835380245
27,2.210241039598869
28,2.6078549496046004
29,2.1823882528866894
30,2.539164547270355
