Epoch,Loss
1,1.058434859395866
2,1.0341333382944282
3,1.0536215163656657
4,1.0330583057522866
5,1.0246491269081062
6,1.0398576592821176
7,1.0297076206266926
8,1.0690933547046055
9,1.0283009547381965
10,1.055065617186656
11,1.0704958346134243
12,1.0486507828203937
13,1.0879653361367472
14,1.1521604853369838
15,1.0969555534544728
16,1.0911984867281612
17,1.1380859228481623
18,1.128525823611035
19,1.145277946511687
20,1.1126798994378992
21,1.1003727803852896
22,1.07725133417732
23,1.0972818723407176
24,1.1122499263500962
25,1.0596906767402243
26,1.0346130378270542
27,1.038649117601766
28,1.0737049435618522
29,1.0383350294581422
30,1.0529207979635489
