Epoch,Accuracy
1,0.3502736512900704
2,0.3502736512900704
3,0.364347146207975
4,0.38702111024237684
5,0.43862392494136043
6,0.4659890539483972
7,0.4910086004691165
8,0.5043002345582487
9,0.527756059421423
10,0.5363565285379203
11,0.5347928068803753
12,0.5402658326817826
13,0.5387021110242377
14,0.5355746677091477
15,0.5269741985926505
16,0.5293197810789679
17,0.527756059421423
18,0.5285379202501954
19,0.527756059421423
20,0.5285379202501954
21,0.5308835027365129
22,0.5316653635652854
23,0.527756059421423
24,0.5293197810789679
25,0.5285379202501954
26,0.5230648944487881
27,0.524628616106333
28,0.5261923377638781
29,0.5238467552775606
30,0.5183737294761532
