Epoch,AUC
1,0.5458924085168692
2,0.5872467305216424
3,0.6121252187038672
4,0.6253057738175832
5,0.6347226858098717
6,0.6415258918986717
7,0.647859325078698
8,0.6532598534198434
9,0.6585854035844673
10,0.6630952212898362
11,0.6678254159418557
12,0.6717056724543276
13,0.6755452905335515
14,0.6792348681199802
15,0.6828257407273998
16,0.6864363488422669
17,0.6899019876279757
18,0.692614643181826
19,0.6953600292974049
20,0.6985492575599968
21,0.7011633816061517
22,0.7037986395800959
23,0.7065279161811373
24,0.7091798697886703
25,0.7119411586626083
26,0.7139051870281878
27,0.7163760968065104
28,0.719037486314543
29,0.7210482541591376
30,0.7225542326603682
