Epoch,Accuracy
1,0.3383004430124849
2,0.3415223519935562
3,0.342327829238824
4,0.34353604510672575
5,0.3463552154651631
6,0.3572291582762787
7,0.3701167942005638
8,0.3878372935964559
9,0.4063632702376158
10,0.4208618606524366
11,0.4377768828030608
12,0.44542891663310513
13,0.4611357229158276
14,0.4699959726137737
15,0.4796616995569875
16,0.4824808699154249
17,0.4881192106322996
18,0.49456302859444223
19,0.5030205396697544
20,0.5070479258960935
