Epoch,AUC
1,0.58344644961443
2,0.6218391484482513
3,0.6517225550746689
4,0.6748512561467657
5,0.6937695274792661
6,0.7100438596429501
7,0.7228988108983783
8,0.7347747854905726
9,0.7451818501033713
10,0.7543151692796899
11,0.7626016639729495
12,0.7696112160726627
13,0.7761809681399554
14,0.7816374200033196
15,0.7872820682205584
16,0.7919730946117162
17,0.7963387138330025
18,0.8002103397197856
19,0.8038384690708839
20,0.8072323650697311
21,0.8102373833085091
22,0.8131245249403627
23,0.8161438720095318
24,0.8187805479676936
25,0.8211019586387989
26,0.8234512002642795
27,0.8253075170704565
28,0.8273785822356073
29,0.8293721382678352
30,0.8310716349331306
