Epoch,Accuracy
1,0.23076923076923078
2,0.2730567861457914
3,0.29440193314538865
4,0.3101087394281112
5,0.3205799436165928
6,0.3270237615787354
7,0.33668948852194924
8,0.34313330648409185
9,0.34756343133306483
10,0.35400724929520744
11,0.35521546516310915
12,0.3576318968989126
13,0.3612565445026178
14,0.36286749899315346
15,0.36367297623842126
16,0.36568666935159083
17,0.3685058397100282
18,0.3709222714458317
19,0.3729359645590012
20,0.3769633507853403
21,0.3805879983890455
22,0.38461538461538464
23,0.38703181635118805
24,0.3886427708417237
25,0.39347563431333066
26,0.3991139750302054
27,0.4019331453886428
28,0.40596053161498186
29,0.4091824405960532
30,0.4111961337092227
