Epoch,Accuracy
1,0.5783326621022956
2,0.621425694724124
3,0.6270640354409988
4,0.6306886830447039
5,0.6153846153846154
6,0.6407571486105518
7,0.63954893274265
8,0.6411598872331856
9,0.6451872734595248
10,0.6592831252517116
11,0.6524365686669351
12,0.6476037051953283
13,0.6431735803463552
14,0.6463954893274265
15,0.6504228755537657
16,0.6447845348368909
17,0.657269432138542
18,0.6596858638743456
19,0.6496173983084977
20,0.653242045912203
21,0.6524365686669351
22,0.6504228755537657
23,0.6528393072895691
24,0.6488119210632299
25,0.6564639548932742
26,0.6568666935159082
27,0.6608940797422472
28,0.6548530004027386
29,0.6451872734595248
30,0.6612968183648812
