Epoch,Accuracy
1,0.49726348709929635
2,0.5027365129007036
3,0.5191555903049258
4,0.5207193119624707
5,0.5129007036747459
6,0.5160281469898358
7,0.5160281469898358
8,0.5121188428459734
9,0.5191555903049258
10,0.5222830336200156
11,0.5261923377638781
12,0.5340109460516028
13,0.5254104769351056
14,0.527756059421423
15,0.5285379202501954
16,0.5293197810789679
17,0.5285379202501954
18,0.5316653635652854
19,0.5324472243940579
20,0.5332290852228303
21,0.5301016419077405
22,0.5426114151681001
23,0.5387021110242377
24,0.5402658326817826
25,0.5379202501954652
26,0.5379202501954652
27,0.5418295543393276
28,0.5387021110242377
29,0.54573885848319
30,0.5363565285379203
