Epoch,Loss
1,1.3763256583826415
2,1.3285103418680146
3,1.3373394124795004
4,1.3422987826447597
5,1.3102117085764113
6,1.3099978007331186
7,1.329323493997464
8,1.2717419178121954
9,1.2958960361745728
10,1.2888935617367394
11,1.2881886062965824
12,1.2887983894905062
13,1.312919552965698
14,1.3169054160231406
15,1.2907440043292697
16,1.321296288416936
17,1.2718990556760705
18,1.290925056474419
19,1.2610760287944702
20,1.276824944666495
21,1.2620323399262614
22,1.298693851794728
23,1.2951653664312774
24,1.3044213814405103
25,1.2847175358573708
26,1.3185475385097838
27,1.2741964666823251
28,1.2812168351642748
29,1.2479766714107208
30,1.3531703354608517
