Epoch,Loss
1,1.1976331066710786
2,1.0884431192724155
3,1.0506024655199224
4,1.0275597480147105
5,1.02418524485368
6,1.023252839961457
7,1.005757520528172
8,1.007754302221683
9,0.9923386100171028
10,1.0058844268345997
11,1.000047147418048
12,0.9950336803364456
13,0.9904821373453268
14,1.0047539720552563
15,0.9858515812800481
16,0.9836562044717494
17,1.002909044632737
18,1.0009167043854525
19,0.993095238483389
20,0.9801321330206845
21,0.9928713495866742
22,1.0031220216785666
23,1.0004808703018109
24,0.9784508489141337
25,0.998765283878225
26,0.997037368175055
27,0.998305247572224
28,1.0204168715594135
29,0.9983808383603658
30,0.991694829130768
