Epoch,AUC
1,0.7174808607527126
2,0.743196921722251
3,0.7542212666906339
4,0.7610551555667565
5,0.764293092039422
6,0.7694207263560737
7,0.7716762839572426
8,0.7756595711833625
9,0.778030604033989
10,0.7794183927401199
11,0.7803217284707833
12,0.7835454627309733
13,0.7849499128178068
14,0.7865746840394147
15,0.7892868124121256
16,0.7896417413005548
17,0.7900090852469398
18,0.7917851104971613
19,0.7916996106172305
20,0.7936529803185322
21,0.7946568244204151
22,0.7956553534540435
23,0.7961937983740468
24,0.7967152972505088
25,0.7984755002471218
26,0.7988375838525364
27,0.8003673744802164
28,0.8014219355101442
29,0.8032596909451641
30,0.8030471862751019
