Epoch,AUC
1,0.6371937363892591
2,0.6626311125665002
3,0.6811260888185665
4,0.7034007875631356
5,0.7141846399020513
6,0.7250470659153064
7,0.7348284844825955
8,0.7434974703872295
9,0.7488508935174765
10,0.756511567519682
11,0.7565983140387789
12,0.7586726275444775
13,0.7601447718682948
14,0.756992479220993
15,0.7551007516920182
16,0.753278902412837
17,0.7552034378825181
18,0.75591129682418
19,0.7630188268323839
20,0.7670515480457849
21,0.7631696469003643
22,0.7626365515826179
23,0.7606125092415972
24,0.763870858846809
25,0.7611135376691645
26,0.7592378677245133
27,0.7589027050816558
28,0.7678119822806182
29,0.7666840118703174
30,0.7697646374690857
