Epoch,Accuracy
1,0.3383004430124849
2,0.3407168747482884
3,0.342327829238824
4,0.34353604510672575
5,0.3499798630688683
6,0.3568264196536448
7,0.37575513491743856
8,0.39468385018123237
9,0.41723721304873135
10,0.4333467579540878
11,0.4482480869915425
12,0.4571083366894885
13,0.4679822795006041
14,0.47643979057591623
15,0.48409182440596055
16,0.4881192106322996
17,0.49174385823600486
18,0.49536850583971004
19,0.5014095851792187
20,0.5058397100281917
21,0.5114780507450665
22,0.5159081755940395
23,0.5175191300845751
24,0.5203383004430124
25,0.5247684252919855
26,0.5255739025372533
27,0.5300040273862263
28,0.5324204591220298
29,0.5336286749899315
30,0.5368505839710028
