Epoch,AUC
1,0.5512601295945179
2,0.6619598230424664
3,0.6989021155530983
4,0.6902916016308885
5,0.6926050572297009
6,0.7010496059756959
7,0.717029835850082
8,0.736373705737315
9,0.7270708782605384
10,0.7368194055027348
