Epoch,Accuracy
1,0.5050820953870211
2,0.5160281469898358
3,0.5207193119624707
4,0.5183737294761532
5,0.5285379202501954
6,0.5402658326817826
7,0.5371383893666928
8,0.5355746677091477
9,0.5418295543393276
10,0.5347928068803753
11,0.5347928068803753
12,0.5379202501954652
13,0.5308835027365129
14,0.5293197810789679
15,0.5418295543393276
16,0.5387021110242377
17,0.5355746677091477
18,0.5371383893666928
19,0.5285379202501954
20,0.5316653635652854
21,0.5301016419077405
22,0.5301016419077405
23,0.5254104769351056
24,0.5301016419077405
25,0.5379202501954652
26,0.5340109460516028
27,0.5332290852228303
28,0.5355746677091477
29,0.5363565285379203
30,0.5347928068803753
