Epoch,Accuracy
1,0.506645817044566
2,0.5285379202501954
3,0.5301016419077405
4,0.5363565285379203
5,0.5316653635652854
6,0.5519937451133698
7,0.5504300234558248
8,0.5488663017982799
9,0.5387021110242377
10,0.5512118842845973
11,0.5363565285379203
12,0.547302580140735
13,0.5519937451133698
14,0.5551211884284597
15,0.5543393275996873
16,0.5598123534010946
17,0.5574667709147771
18,0.5691946833463644
19,0.5660672400312744
20,0.5676309616888194
21,0.5715402658326818
22,0.5746677091477717
23,0.563721657544957
24,0.5754495699765442
25,0.5723221266614542
26,0.5762314308053167
27,0.5770132916340891
28,0.5770132916340891
29,0.5723221266614542
30,0.5809225957779516
