Epoch,Loss
1,2.0152469253616854
2,1.9597823716823104
3,1.9213414401524114
4,1.888319015070838
5,1.8582855575851889
6,1.8332315093319693
7,1.8119780072943126
8,1.7923233213801082
9,1.7748900628406772
10,1.7588574447028829
11,1.743259965389235
12,1.730039593917057
13,1.7152987278808858
14,1.7037692868896803
15,1.6927986149340448
16,1.6813825503309743
17,1.6704572343653457
18,1.6603294383408895
19,1.6507457245082755
20,1.6423428495516952
21,1.6340667311337702
22,1.6257460549911855
23,1.617503284351796
24,1.609992317072192
25,1.6033954074965626
26,1.5962804250548168
27,1.5892995449020841
28,1.5823019464026522
29,1.57537323248468
30,1.5689398082955153
