Epoch,Loss
1,1.1154576903493074
2,1.0920067346124
3,1.0662111886503922
4,1.060247216306691
5,1.0564713424029437
6,1.0627259418682906
7,1.064148606034906
8,1.0876237823219388
9,1.078993130326737
10,1.0857503706817986
11,1.0839449735802538
12,1.072570672764081
13,1.0919451426490383
14,1.084838024986452
15,1.1005995313668269
16,1.1094189887870747
17,1.1089908292836002
18,1.1159257677218428
19,1.1231385070518929
20,1.1305365714363236
21,1.136238460991884
22,1.116070505135501
23,1.1093233790222419
24,1.1156774872536768
25,1.124326211386495
26,1.138340078731176
27,1.1233294846677893
28,1.1378067444785671
29,1.1289048729416353
30,1.1464197855614608
