Epoch,Loss
1,1.163260932152088
2,1.07604313667292
3,1.052242309035095
4,1.0276961675873217
5,1.0293097165962692
6,1.0207698544426593
7,1.0108113345531413
8,1.0011796943612317
9,0.9945136109187724
10,1.003689945512273
11,1.007911462362284
12,0.995656471217874
13,0.9922920326959976
14,1.002761429253001
15,1.0003686868707546
16,1.0054924400208989
17,0.988154316111721
18,0.9910122688816192
19,1.001848565514319
20,1.0015366770930219
21,0.9868246639778284
22,1.006796805910463
23,1.0046709717592308
24,1.0031847231723203
25,0.9993320402722661
26,1.002433313365142
27,1.0159423929570521
28,0.9817929736462707
29,1.0093029794364603
30,1.0140973677137808
