Epoch,Loss
1,1.0714133925229148
2,1.1433138056972048
3,1.1443595897415078
4,1.0891743268325424
5,1.0625010216208153
6,1.0859563886606665
7,1.081820030478969
8,1.077057950192825
9,1.0769549944234882
10,1.0751863186763915
11,1.0108165281931807
12,1.0523598829780918
13,1.0347849803571127
14,1.0421926367553163
15,1.0468270918463616
16,1.0455649126964774
17,1.0702908814559233
18,1.01790773174183
19,1.0405050258882536
20,1.106826137433861
21,1.0391728530366315
22,1.0422610729536663
23,1.0371296816826612
24,1.0382036509879218
25,0.9888424875682178
26,1.0889605326611516
27,1.0357900751671631
28,1.0085574072538828
29,1.009393268539348
30,1.0159809038543999
