Epoch,Loss
1,1.6662151453910794
2,1.5297159701645782
3,1.551863261014283
4,1.5058985817014714
5,1.502028143602756
6,1.5154600723395653
7,1.4822706440692461
8,1.464383297325669
9,1.4763472311159702
10,1.472784026659068
11,1.4691647884109258
12,1.45691324197329
13,1.449523841235314
14,1.437218246323612
15,1.4469232554883185
16,1.4338654322437927
17,1.4200311099335496
18,1.4161966695835453
19,1.3913126350697422
20,1.4152062544887987
21,1.3926140606235315
22,1.4000321165045277
23,1.4029377634564668
24,1.3948988419024637
25,1.3893109979861886
26,1.3888976879288868
27,1.3626970973794517
28,1.3771219619137598
29,1.3507838928790712
30,1.3589135335666058
