Epoch,Loss
1,1.0958042525984144
2,1.0552909414781269
3,1.1514449331143388
4,1.1290359631751645
5,1.1545505162978005
6,1.0939165621273585
7,1.1259826190589088
8,1.1271796691594784
9,1.1503272581324155
10,1.1074568125957431
11,1.1809134308111864
12,1.1195454191099021
13,1.130173770919081
14,1.1296815082279381
15,1.1121701037072875
16,1.0912247090436593
17,1.13829312252756
18,1.0835983931226036
19,1.0853095020140588
20,1.1025898658362472
21,1.0733265936887293
22,1.104501843219441
23,1.1184601575905126
24,1.0942197366092614
25,1.1004709717908625
26,1.0857244437331794
27,1.0716309078602795
28,1.082462082298777
29,1.0877046878212966
30,1.0564935112297769
