Epoch,Loss
1,1.612203709886192
2,1.5498765971072008
3,1.5264019519630767
4,1.50121472388854
5,1.4716596522736445
6,1.4459196044896525
7,1.4413828845471564
8,1.4259670824952726
9,1.4360762971858079
10,1.4011732590952277
11,1.4261231002815298
12,1.4108627575614305
13,1.4047074290806374
14,1.4151098598552432
15,1.4189596336021377
16,1.4216385440772645
17,1.3929945329865092
18,1.3900920830087895
19,1.3871657193979332
20,1.3706634365355252
21,1.3700746106995818
22,1.3502867205508813
23,1.3713404947454488
24,1.3804254175384727
25,1.37693455946143
26,1.3781825023891943
27,1.3594165040128325
28,1.3591344805672148
29,1.3919014335638853
30,1.3779951635743648
