Epoch,Accuracy
1,0.2400312744331509
2,0.3502736512900704
3,0.009382329945269743
4,0.5003909304143862
5,0.4949179046129789
6,0.3299452697419859
7,0.0328381548084441
8,0.4878811571540266
9,0.43080531665363564
10,0.5003909304143862
11,0.3502736512900704
12,0.3502736512900704
13,0.49257232212666147
14,0.5003909304143862
15,0.44253322908522286
16,0.2877247849882721
17,0.34636434714620795
18,0.5003909304143862
19,0.34401876465989056
20,0.2720875684128225
21,0.16888193901485535
22,0.4980453479280688
23,0.31352619233776385
24,0.3518373729476153
25,0.30258014073494915
26,0.3502736512900704
27,0.35105551211884284
28,0.3455824863174355
29,0.34792806880375293
30,0.3502736512900704
