Epoch,Loss
1,1.0949175675647906
2,1.0632013046154294
3,1.1532356695237804
4,1.1425245524011989
5,1.1555175704821838
6,1.1143011861335868
7,1.1394870911751807
8,1.1409403698998004
9,1.1589795861792247
10,1.1166670140202293
11,1.182579463305559
12,1.1301859669428118
13,1.1587272593059794
14,1.1569018953940755
15,1.1400999068934252
16,1.1120290847566559
17,1.1617386053091292
18,1.1047222686522262
19,1.1105509780644438
20,1.1146262049022553
21,1.1032028870716797
22,1.1294277252584253
23,1.1403489464237133
24,1.1235911769732727
25,1.1220131700536624
26,1.105747198806879
27,1.0894286406515536
28,1.1018045852201073
29,1.0906746826477587
30,1.077993558616355
