Epoch,AUC
1,0.5004293699052179
2,0.5623735130686665
3,0.5951737799946877
4,0.612644396196984
5,0.6270697212278655
6,0.6374241262171938
7,0.6435452980672317
8,0.648904454213816
9,0.6558783441996208
10,0.6663552271192316
11,0.674809050825059
12,0.6800752551311728
13,0.6820138473640223
14,0.6839242035006312
15,0.6833225474244624
16,0.6862912742634615
17,0.6851225713992143
18,0.6868483397214604
19,0.6854327466097574
20,0.6843822169782915
21,0.6858631904310682
22,0.6876514746586334
23,0.68759878750197
24,0.6881593343147202
25,0.6908740322282004
26,0.6938770366402662
27,0.6948727950650468
28,0.6944586385083702
29,0.69694923429549
30,0.69862750426247
