Epoch,AUC
1,0.5402203774856965
2,0.5733188230827513
3,0.5998178011062895
4,0.6207792184332013
5,0.637682472810652
6,0.6533058240237417
7,0.6672993448661653
8,0.6796255028814422
9,0.6901994667752491
10,0.6996648730491923
11,0.7084781287865607
12,0.7165500921375028
13,0.7242260540437218
14,0.7311314322193772
15,0.7372180499402121
16,0.7429989231524751
17,0.7488400595410707
18,0.7538341775776967
19,0.7582715814968063
20,0.7635072821746824
21,0.7678749753645965
22,0.771997186961914
23,0.7760209885999396
24,0.7798498204404419
25,0.7835432347154733
26,0.7875731949456897
27,0.7910628224262941
28,0.7945438779156255
29,0.7981532900466786
30,0.8018291515091863
