Epoch,AUC
1,0.5460484530250033
2,0.5873079809432222
3,0.6123466175339257
4,0.6255987195877803
5,0.635134593630355
6,0.6420977321827006
7,0.6482744795069026
8,0.6537858380055177
9,0.6591302272665509
10,0.6637053251581886
11,0.6684711322983466
12,0.6722962584776735
13,0.6760643712103915
14,0.679713381286971
15,0.6834217381657681
16,0.6869806688082736
17,0.6904838307350867
18,0.6931174504447031
19,0.6958782406082653
20,0.6990661484489127
21,0.701726967048038
22,0.7042518908730465
23,0.7070529084088146
24,0.7095426281970368
25,0.7122546946207959
26,0.7141621364853833
27,0.7165603094050297
28,0.7193555349179758
29,0.7212846690688237
30,0.7229776848061777
