Epoch,Accuracy
1,0.4941360437842064
2,0.508209538702111
3,0.5089913995308835
4,0.5043002345582487
5,0.5035183737294762
6,0.5027365129007036
7,0.5035183737294762
8,0.5043002345582487
9,0.5050820953870211
10,0.5050820953870211
11,0.5050820953870211
12,0.5058639562157936
13,0.5058639562157936
14,0.5058639562157936
15,0.5050820953870211
16,0.5050820953870211
17,0.5043002345582487
18,0.5058639562157936
19,0.5074276778733385
20,0.5050820953870211
21,0.5058639562157936
22,0.5058639562157936
23,0.509773260359656
24,0.5113369820172009
25,0.5105551211884285
26,0.5105551211884285
27,0.5113369820172009
28,0.5121188428459734
29,0.5121188428459734
30,0.5113369820172009
