Epoch,Loss
1,1.135791551423688
2,1.1038210657632752
3,1.0782592419631039
4,1.065532349067521
5,1.0536630815412031
6,1.0465739641085186
7,1.0394637799057949
8,1.0349538129600722
9,1.0244762693372342
10,1.022029684706532
11,1.015829912193871
12,1.0128595895185613
13,1.0124771981802279
14,1.0094868102233983
15,1.007301221796085
16,1.005220021187467
17,1.008114392446111
18,1.0035978029070654
19,0.9966903305128275
20,0.9970296397630455
21,0.9955274082889214
22,0.9942623841939633
23,0.9883325068255343
24,0.983970116599637
25,0.9845664351130017
26,0.9887550710420109
27,0.986097786368757
28,0.9826839541531429
29,0.9839634559786441
30,0.9785903817140282
