Epoch,AUC
1,0.6897600584676676
2,0.7198632289872761
3,0.733217035990762
4,0.7374474220514065
5,0.7439784936802434
6,0.7467417616514873
7,0.749408367017386
8,0.7536057183334169
9,0.7555017272825144
10,0.757517591864626
11,0.7582056546184912
12,0.7607219153128851
13,0.7623777935557414
14,0.7630702299804933
15,0.7649024089118099
16,0.7650981096265362
17,0.7664366812120501
18,0.7678894764502417
19,0.7689210869051456
20,0.7705158938174465
21,0.7715898335938051
22,0.7725320474382507
23,0.7726568672918854
24,0.7736076035456734
25,0.7746751777454906
26,0.7749973225673763
27,0.776782097486979
28,0.7763626516131502
29,0.7771267378246414
30,0.7781628455475862
