Epoch,Loss
1,1.0969858964594945
2,1.050336043241902
3,1.144624180771393
4,1.1154123269272
5,1.1477992487102864
6,1.0758866047933755
7,1.1110736242116104
8,1.1091698019927698
9,1.1305510425493064
10,1.0906751916872701
11,1.1679614120577348
12,1.095669831728171
13,1.1095380756983635
14,1.1079163421309488
15,1.0868579101711628
16,1.0730584302015655
17,1.1115415927206194
18,1.0599474385438998
19,1.0705202612399682
20,1.0865612880059572
21,1.0486578852800394
22,1.084744617471106
23,1.081270793250429
24,1.065619055930295
25,1.0714870652153308
26,1.0619428360527432
27,1.0579087673173089
28,1.0533572934958224
29,1.0767547506387576
30,1.0347204484261043
