Epoch,Accuracy
1,0.3502736512900704
2,0.490226739640344
3,0.5613760750586395
4,0.5777951524628616
5,0.5746677091477717
6,0.5535574667709148
7,0.5754495699765442
8,0.5566849100860047
9,0.5418295543393276
10,0.5738858483189992
11,0.5175918686473807
12,0.5676309616888194
13,0.5793588741204065
14,0.5832681782642689
15,0.5723221266614542
16,0.5746677091477717
17,0.5519937451133698
18,0.5824863174354965
19,0.5660672400312744
20,0.5824863174354965
21,0.5629397967161845
22,0.527756059421423
23,0.5910867865519938
24,0.5879593432369038
25,0.46051602814698983
26,0.5285379202501954
27,0.5543393275996873
28,0.5723221266614542
29,0.5613760750586395
30,0.5809225957779516
